amtsave,brand,breadcrumbs,country,desc,discount,domain,gallery,image,insertedon,list_price,model,name,other_sellers,payment_methods_supported,productcode,selling_price,specifications,type,uniq_id,url,weight
44,Penguin,Books | Non Fiction | Others | The First Day of School Mystery,IN,"{""Description""=>{""Brand""=>""Penguin"", ""Product Code""=>""9780142403266_44120"", ""Publisher""=>""Penguin"", ""Publication Year""=>""2005 February"", ""Number Of Pages""=>""64"", ""ISBN-10""=>""142403261"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780142403266""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780142403266_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,323,4116,The First Day Of School Mystery,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13642714,279,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2005 February"", ""isbn_13""=>""9780142403266"", ""publisher_name""=>""Penguin""}}",Bestseller Books,3ccb0bc52509acb728b038e4b051cb64,https://paytm.com/shop/p/the-first-day-of-school-mystery-9780142403266_44120,500
672,Regan,Books | Non Fiction | General | The Fairtax Book,IN,"{""Description""=>{""Brand""=>""Regan"", ""Product Code""=>""9780060875411_35604"", ""ISBN-13""=>""9780060875411"", ""ISBN-10""=>""60875410"", ""Authored By""=>"" Neal Boortz"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2005"", ""Publisher Name""=>""Regan"", ""No. Of Pages""=>""188"", ""Product Weight""=>""500 gm"", ""Author Info""=>""The host of radio's The Neal Boortz Show, syndicated in nearly two hundred national markets, Neal Boortz is the author (with Congressman John Linder) of the New York Times bestsellers The FairTax Book and FairTax: The Truth, and author of The Terrible Truth...View More\\n \\n The host of radio's The Neal Boortz Show, syndicated in nearly two hundred national markets, Neal Boortz is the author (with Congressman John Linder) of the New York Times bestsellers The FairTax Book and FairTax: The Truth, and author of The Terrible Truth About Liberals. He has been nominated twice for the National Association of Broadcasters' Marconi Award and divides his time between Atlanta, Georgia, and Naples, Florida.Congressman John Linder (R-Ga) is a longtime champion of tax reform and the primary sponsor of the FairTax Act. He divides his time between Duluth, Georgia, and Washington, D.C."", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",40%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780060875411_35604/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1679,92210,The Fairtax Book,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",8576436,1007,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2005"", ""publisher_name""=>""Lippincott Williams & Wilkins""}}",Bestseller Books,4765d45adebc3b7f761366dba3e7a819,https://paytm.com/shop/p/the-fairtax-book-9780060875411_35604,500
72,Arrow (Young),Books | Non Fiction | General | Confessions,IN,"{""Description""=>{""Brand""=>""Arrow (Young)"", ""Product Code""=>""9781784750206_21057"", ""ISBN-13""=>""9781784750206"", ""ISBN-10""=>""1784750204"", ""Authored By""=>""James Patterson"", ""Publication Year""=>""2015"", ""Publisher Name""=>""Arrow (Young)"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",18%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781784750206_21057/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,8535,Confessions (Book 4): The Murder Of An Angel,"[{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":399,""totalScore"":-399,""product_id"":51086405,""url"":""https://catalog.paytm.com/v1/p/confessions-book-4-the-murder-of-an-angel-9781784750206_21345"",""seourl"":""https://catalog.paytm.com/v1/p/confessions-book-4-the-murder-of-an-angel-9781784750206_21345"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38614995,327,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2015""}}",Bestseller Books,7b1dc8a7ee2c38528702ba165f11ff3a,https://paytm.com/shop/p/confessions-book-4-the-murder-of-an-angel-9781784750206_21057,500
0,HarperCollins Publisher,Books | Others | He's Just Not that Into You,IN,"{""Description""=>{""Brand""=>""HarperCollins Publisher"", ""Product Code""=>""9780007321445_43676"", ""ISBN-13""=>""9780007321445"", ""ISBN-10""=>""7321449"", ""Authored By""=>""Liz Tuccillo, Greg Behrendt"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2009"", ""Publisher Name""=>""Harpercollins Publisher"", ""No. Of Pages""=>""256"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780007321445""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780007321445_43676/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,97,5213,He's Just Not that Into You,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",22575460,97,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""9780007321445"", ""publisher_name""=>""HarperCollins Publisher""}}",Bestseller Books,be7596708d693b824453d419cf16340e,https://paytm.com/shop/p/he-s-just-not-that-into-you-9780007321445_43676,500
581,John Wiley,Books | Non Fiction | General | The Fallen: A True Story Of American Pows And Japanese Wartime Atrocities,IN,"{""Description""=>{""Brand""=>""John Wiley"", ""Product Code""=>""9780471421191_61036"", ""ISBN13""=>""9780471421191"", ""ISBN10""=>""471421197"", ""Authored By""=>""Marc Landas"", ""Language""=>""English"", ""Publication Year""=>""2004"", ""Publisher Name""=>""John Wiley"", ""No. Of Pages""=>""289"", ""Weight""=>""500 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780471421191_61036/0x1920/70/2.jpg,https://assetscdn.paytm.com/images/catalog/product/9/97/9780471421191_61036/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,2322,4319,The Fallen: A True Story Of American Pows And Japanese Wartime Atrocities,"[{""name"":""A1"",""id"":44120,""offer_text"":null,""offer_price"":2306,""totalScore"":-2306,""product_id"":13682262,""url"":""https://catalog.paytm.com/v1/p/the-fallen-a-true-story-of-american-pows-and-japanese-wartime-atrocities-9780471421191_44120"",""seourl"":""https://catalog.paytm.com/v1/p/the-fallen-a-true-story-of-american-pows-and-japanese-wartime-atrocities-9780471421191_44120"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12155425,1741,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2004"", ""publisher_name""=>""Cambridge University Press""}}",Bestseller Books,338e91be57c59f2436287f731490fc17,https://paytm.com/shop/p/the-fallen-a-true-story-of-american-pows-and-japanese-wartime-atrocities-9780471421191_61036,500
120,Knopf Doubleday Publishing Group,Books | Non Fiction | History | Heretics And Heroes,IN,"{""Description""=>{""Brand""=>""Knopf Doubleday Publishing Group"", ""Product Code""=>""9780385495585_44120"", ""ISBN-13""=>""9780385495585"", ""ISBN-10""=>""385495587"", ""Authored By""=>""Thomas Cahill"", ""Publication Year""=>""2014"", ""Imprint""=>""Anchor"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780385495585_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,877,6999,Heretics And Heroes,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13649240,757,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""Knopf Doubleday Publishing Group""}}",Bestseller Books,439c9d312f0d850af36dda4ffd351fbc,https://paytm.com/shop/p/heretics-and-heroes-how-renaissance-artists-and-reformation-priests-created-our-world-9780385495585_44120,500
250,"",Books | Non Fiction | Others | The Black Book : Rebus 5,IN,"{""Description""=>{""Product Code""=>""9780752877242_193994"", ""Publisher""=>""Orion Publishing Group"", ""Edition""=>""New Ed"", ""Publication Year""=>""2005"", ""Number Of Pages""=>""352"", ""ISBN-10""=>""752877240"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780752877242""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",50%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780752877242_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,439730,The Black Book : Rebus 5,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46783568,249,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2005"", ""isbn_13""=>""9780752877242"", ""publisher_name""=>""Orion Publishing Group""}}",Bestseller Books,b7a2a35ec5569650a9ae41594de54cf7,https://paytm.com/shop/p/the-black-book-rebus-5-9780752877242_193994,500
100,Bloomsbury Sport,Books | Non Fiction | General | Sod Sixty!: The Guide To Living Well,IN,"{""Description""=>{""Brand""=>""Bloomsbury Sport"", ""Product Code""=>""9781472925985_113524"", ""ISBN-13""=>""9781472925985"", ""ISBN-10""=>""147292598X"", ""Authored By""=>""Claire Parker and Sir Muir Gray"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Bloomsbury Sport"", ""Weight""=>""500 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781472925985_113524/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,126540,Sod Sixty!: The Guide To Living Well,"[{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":399,""totalScore"":-399,""product_id"":51087174,""url"":""https://catalog.paytm.com/v1/p/sod-sixty-the-guide-to-living-well-9781472925985_21345"",""seourl"":""https://catalog.paytm.com/v1/p/sod-sixty-the-guide-to-living-well-9781472925985_21345"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",49109530,299,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2016""}}",Bestseller Books,07636421447c78072729bd4bc0db6511,https://paytm.com/shop/p/sod-sixty-the-guide-to-living-well-9781472925985_113524,500
94,DC Comics,Justice League Of America Vol. 2: Lightning Saga,IN,"{""Description""=>{""Brand""=>""DC Comics"", ""Product Code""=>""9781401218690_44120"", ""ISBN-13""=>""9781401218690"", ""ISBN-10""=>""1401218695"", ""Authored By""=>""Brad Meltzer"", ""Publication Year""=>""2009"", ""Imprint""=>""Dc Comics"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781401218690""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781401218690_44120/0x1920/70/6.jpg,2016-05-18 08:01:18 +0000,688,2080,Justice League Of America Vol. 2: Lightning Saga,"[{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":1022,""totalScore"":-1022,""product_id"":51078428,""url"":""https://catalog.paytm.com/v1/p/justice-league-of-america-vol-2-lightning-saga-9781401218690_21345"",""seourl"":""https://catalog.paytm.com/v1/p/justice-league-of-america-vol-2-lightning-saga-9781401218690_21345"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10042103,594,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""9781401218690"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,2d0f3e3a9190ee4f4e874a1596a0660f,https://paytm.com/shop/p/justice-league-of-america-vol-2-lightning-saga-9781401218690_44120,500
133,"",Books | Non Fiction | Others | The Gathering Storm : Wheel of Time,IN,"{""Description""=>{""Product Code""=>""9781841492322_20038"", ""ISBN-13""=>""9781841492322"", ""ISBN-10""=>""1841492329"", ""Authored By""=>""Brandon Sanderson, Robert Jordan"", ""Language""=>""English"", ""Publication Year""=>""2010"", ""Publisher Name""=>""Little Brown Book Group"", ""No. Of Pages""=>""864"", ""Imprint""=>""Orbit"", ""Series Name""=>""Wheel Of Time"", ""Weight""=>""430 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781841492322""}, ""Shipping Details""=>{""Estimated Arrival""=>""8 - 11 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",28%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781841492322_20038/0x1920/70/3.jpg,2016-05-18 08:01:18 +0000,475,439730,The Gathering Storm : Wheel of Time,"[{""name"":""Onebuy.in"",""id"":23843,""offer_text"":null,""offer_price"":356,""totalScore"":-356,""product_id"":10128105,""url"":""https://catalog.paytm.com/v1/p/the-gathering-storm-wheel-of-time-9781841492322_23843"",""seourl"":""https://catalog.paytm.com/v1/p/the-gathering-storm-wheel-of-time-9781841492322_23843"",""exist"":true,""applied"":false},{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":475,""totalScore"":-475,""product_id"":51088762,""url"":""https://catalog.paytm.com/v1/p/the-gathering-storm-wheel-of-time-9781841492322_21345"",""seourl"":""https://catalog.paytm.com/v1/p/the-gathering-storm-wheel-of-time-9781841492322_21345"",""exist"":true,""applied"":false},{""name"":""Vision A Ray"",""id"":38831,""offer_text"":null,""offer_price"":485,""totalScore"":-485,""product_id"":46463009,""url"":""https://catalog.paytm.com/v1/p/the-gathering-storm-wheel-of-time-9781841492322_38831"",""seourl"":""https://catalog.paytm.com/v1/p/the-gathering-storm-wheel-of-time-9781841492322_38831"",""exist"":true,""applied"":false}]","[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",1011075,342,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9781841492322"", ""publisher_name""=>""Little- Brown Book Group""}}",Bestseller Books,f3b22a2005f4c069545eea256cc626a6,https://paytm.com/shop/p/the-gathering-storm-wheel-of-time-CDCC_BOOKS_9781841492322_20038,430
194,New York Review Of Books,Books | Non Fiction | History | Reveille In Washington,IN,"{""Description""=>{""Brand""=>""New York Review Of Books"", ""Product Code""=>""9781590174463_44120"", ""ISBN-13""=>""9781590174463"", ""ISBN-10""=>""1590174461"", ""Authored By""=>""Margaret Leech"", ""Publication Year""=>""2011"", ""Imprint""=>""NYRB Classics"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781590174463""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781590174463_44120/0x1920/70/6.jpg,2016-05-18 08:01:18 +0000,1420,12060,Reveille In Washington,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10042707,1226,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2011"", ""isbn_13""=>""9781590174463"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,0f817c6636db948490a26ec39e8bf728,https://paytm.com/shop/p/reveille-in-washington-9781590174463_44120,500
165,Random House,Books | Non Fiction | General | A Slip Of The Keyboard,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780857521224_154876"", ""ISBN-13""=>""9780857521224"", ""ISBN-10""=>""857521225"", ""Language""=>""English"", ""Publication Year""=>""2013"", ""Publisher Name""=>""Random House"", ""No. Of Pages""=>""320"", ""Imprint""=>""Doubleday Uk"", ""Weight""=>""628 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",11%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780857521224_154876/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1499,4244,A Slip Of The Keyboard,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",32875311,1334,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Pan Macmillan""}}",Bestseller Books,04631382bde15d192d23a3e7f7637578,https://paytm.com/shop/p/a-slip-of-the-keyboard-9780857521224_154876,500
250,Bloomsbury India,Books | Non Fiction | Reference Books | Almanacs Yearbook | Wisden India Almanack 2016,IN,"{""Description""=>{""Brand""=>""Bloomsbury India"", ""Product Code""=>""9789384898304_113524"", ""ISBN-13""=>""9789384898304"", ""ISBN-10""=>""9384898309"", ""Authored By""=>""Suresh Menon"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Bloomsbury India"", ""Weight""=>""500 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",25%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9789384898304_113524/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,999,7736,Wisden India Almanack 2016,"[{""name"":""comma365 "",""id"":21057,""offer_text"":null,""offer_price"":819,""totalScore"":-819,""product_id"":38615540,""url"":""https://catalog.paytm.com/v1/p/wisden-india-almanack-2016-9789384898304_21057"",""seourl"":""https://catalog.paytm.com/v1/p/wisden-india-almanack-2016-9789384898304_21057"",""exist"":true,""applied"":false},{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":957,""totalScore"":-957,""product_id"":51079087,""url"":""https://catalog.paytm.com/v1/p/wisden-india-almanack-2016-9789384898304_21345"",""seourl"":""https://catalog.paytm.com/v1/p/wisden-india-almanack-2016-9789384898304_21345"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",49109572,749,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2016""}}",Bestseller Books,2ac9e3577ea7a1eeeb8a9ded71e36fda,https://paytm.com/shop/p/wisden-india-almanack-2016-9789384898304_113524,500
75,Dutton Adult,Books | Non Fiction | History | No Hero,IN,"{""Description""=>{""Brand""=>""Dutton Adult"", ""Product Code""=>""9780525955191_27017"", ""ISBN-13""=>""9780525955191"", ""ISBN-10""=>""525955194"", ""Authored By""=>""Owen, Mark"", ""Language""=>""Other"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Dutton Adult"", ""No. Of Pages""=>""304"", ""Imprint""=>""Penguin Merchandising"", ""Binding""=>""Paperback"", ""Languages""=>""Other""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",15%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780525955191_27017/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,7932,No Hero,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",9822426,424,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""Other"", ""publication_year""=>""2014"", ""publisher_name""=>""AVON BOOKS""}}",Bestseller Books,59421fde6a714a16b5c0fcfca41507ec,https://paytm.com/shop/p/no-hero-9780525955191_27017,500
861,Time Warner Audio Books,Books | Non Fiction | General | The Art Of Profitability,IN,"{""Description""=>{""Brand""=>""Time Warner Audio Books"", ""Product Code""=>""9781586214715_35604"", ""ISBN-13""=>""9781586214715"", ""ISBN-10""=>""1586214713"", ""Authored By""=>""Adrian Slywotzky"", ""Language""=>""English"", ""Publication Year""=>""2002"", ""Publisher Name""=>""Time Warner Audio Books"", ""Product Weight""=>""500 gm"", ""Binding""=>""Audiobook"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",40%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781586214715_35604/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,2152,135941,The Art Of Profitability (Audio Book),"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",8576219,1291,"{""specifications""=>{""binding""=>""Audiobook"", ""languages""=>""English"", ""publication_year""=>""2002"", ""publisher_name""=>""Lippincott Williams & Wilkins""}}",Bestseller Books,2724132fd3178b5e1550fe8c6df983ba,https://paytm.com/shop/p/the-art-of-profitability-audio-book-9781586214715_35604,500
55,Quercus-Maclehose Press,Books | Non Fiction | Others | Every Seventh Wave,IN,"{""Description""=>{""Brand""=>""Quercus-Maclehose Press"", ""Product Code""=>""9781906694982_154876"", ""Publisher""=>""Quercus/Maclehose Press"", ""Publication Year""=>""2013"", ""Number Of Pages""=>""288"", ""ISBN-10""=>""1906694982"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781906694982""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",11%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781906694982_154876/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,14634,Every Seventh Wave,"[{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":499,""totalScore"":-499,""product_id"":51089679,""url"":""https://catalog.paytm.com/v1/p/every-seventh-wave-9781906694982_21345"",""seourl"":""https://catalog.paytm.com/v1/p/every-seventh-wave-9781906694982_21345"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",32876176,444,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2013"", ""isbn_13""=>""9781906694982"", ""publisher_name""=>""Quercus-Maclehose Press""}}",Bestseller Books,6096458cf714d5c227b3cf28f3ecde33,https://paytm.com/shop/p/every-seventh-wave-9781906694982_154876,500
44,PENGUIN USA,Books | Non Fiction | Others | Cam Jansen 13 And The Mystery At The Hau,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780142402108_44120"", ""Author""=>""David, Adler"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""2004"", ""Number Of Pages""=>""58"", ""ISBN-10""=>""142402109"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780142402108""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780142402108_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,323,6220,Cam Jansen 13 And The Mystery At The Hau,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13569369,279,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2004"", ""isbn_13""=>""9780142402108"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,05fc126bdd16dc8428e1ea7dc2e50d87,https://paytm.com/shop/p/cam-jansen-13-and-the-mystery-at-the-hau-9780142402108_44120,500
75,PENGUIN USA,Books | Non Fiction | Others | Against The Tide Of Years,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780451457431_44120"", ""Author""=>""S. M., Stirling"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""1999"", ""Number Of Pages""=>""454"", ""ISBN-10""=>""451457439"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780451457431""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780451457431_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,554,6220,Against The Tide Of Years,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13643734,479,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""1999"", ""isbn_13""=>""9780451457431"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,57cd122895a6902d971968f13fb22acb,https://paytm.com/shop/p/against-the-tide-of-years-9780451457431_44120,500
